Opportunity_ID,Target
10689,0.9720704889029105
10690,0.9916237059885704
10691,0.9399551985408939
10692,0.9644559592999898
10693,0.8991489038024074
10694,0.8991489038024074
10695,0.00472737289338665
10696,0.00472737289338665
10697,0.05264080224096346
10698,0.02747712801600999
10699,0.05797406544107431
10700,0.012386679135026113
10701,0.016422633314392532
10702,0.015186887428630058
10703,0.024093755256337834
10704,0.9716143993583924
10705,0.9892245693063669
10706,0.011414767622346389
10707,0.014082490046098295
10708,0.009755051147798621
10709,0.9638467684139451
10710,0.016611754130777645
10711,0.0076424053708070705
10712,0.9905848967199428
10713,0.013847476086126465
10714,0.0024139918742465127
10715,0.028637195387376413
10716,0.9039249106050106
10717,0.015847704336214963
10718,0.9441875493944936
10719,0.9464235480948056
10720,0.002684497996444435
10721,0.014073461503929408
10722,0.9882039046203911
10723,0.0035232342939981454
10724,0.9952951057823992
10725,0.011058590347866826
10726,0.01816945358212607
10727,0.013803805077769349
10728,0.004881655187653489
10729,0.9582889521450001
10730,0.03317666053591117
10731,0.006465906800284138
10732,0.006836422908376383
10733,0.006836422908376383
10734,0.01374245922047046
10735,0.9741102069721979
10736,0.9698579566055142
10737,0.8580197272342998
10738,0.95265988815304
10739,0.028292282286544013
10740,0.011391464037928012
10741,0.9048623285351969
10742,0.8038210443731473
10743,0.5377566990820996
10744,0.8222821693752992
10745,0.8222821693752992
10746,0.8618083547452245
10747,0.8618083547452245
10748,0.900476338613499
10749,0.8661797966122907
10750,0.014857172283659348
10751,0.008404830846146849
10752,0.008404830846146849
10753,0.012100173645442247
10754,0.8588513516251496
10755,0.9641352913259397
10756,0.9745218020580091
10757,0.007292762671770481
10758,0.011054339268896873
10759,0.0018466569400070743
10760,0.0042213818368440625
10761,0.9581871863041573
10762,0.906485747577485
10763,0.9555251360144537
10764,0.9682231251002501
10765,0.009763694736634632
10766,0.001333602176966986
10767,0.8699592041458464
10768,0.9058835841373981
10769,0.001979572490549475
10770,0.026569467383403933
10771,0.007160144537904367
10772,0.9875258466157383
10773,0.026368696067211816
10774,0.6242139286167538
10775,0.6242139286167538
10776,0.8301500387017838
10777,0.004350385386245437
10778,0.9768589360964715
